Timestamp,Total Collisions,Current Collision Status,Smoothness Metric,Current Smoothness,Obstacle Clearance,Distance Traveled,Current Velocity,IMU Acceleration Magnitude,Is Rough Terrain,Notes
1733878120,1165,0,136812.8545,13.4694,0.4723,142.943,0.4773,0.0011,0,Normal operation
1733878121,1165,0,137006.8653,11.4588,0.5929,143.7739,0.6728,20.9046,1,Normal operation
1733878122,1165,0,137272.6083,11.6028,0.585,144.2707,0.6667,10.3002,0,Normal operation
1733878123,1168,0,137474.0478,11.2397,0.5187,144.7881,0.4825,0.005,0,Normal operation
1733878124,1188,0,137663.1866,10.7005,0.4921,145.0006,0.48,8.8167,0,Normal operation
1733878125,1208,0,137949.8683,11.3714,0.4841,145.0635,0.4781,10.4257,0,Normal operation
1733878126,1228,0,138111.5327,11.2569,0.3488,145.0831,0.493,6.1107,0,Normal operation
1733878127,1248,0,138290.4951,10.2825,0.2032,145.0938,0.5139,22.0862,1,Normal operation
1733878128,1268,1,138548.3886,10.7461,0.152,145.1027,0.5003,8.1082,0,Normal operation
1733878129,1287,1,138691.7016,10.2852,0.152,145.1118,0.4992,6.1235,0,Normal operation
1733878130,1307,1,138872.8616,9.2299,0.152,145.1209,0.5182,10.1822,0,Normal operation
1733878131,1327,1,139104.4708,9.9294,0.1518,145.1303,0.5384,16.9155,1,Normal operation
1733878132,1347,1,139300.5017,10.1001,0.1517,145.1407,0.5291,11.7075,0,Normal operation
1733878133,1367,1,139483.0823,9.4287,0.1516,145.1497,0.5139,6.3482,0,Normal operation
1733878134,1387,1,139795.3022,11.0975,0.1516,145.1594,0.5276,6.3431,0,Normal operation
1733878135,1407,1,140014.8472,11.5218,0.1516,145.1709,0.5247,8.8383,0,Normal operation
1733878136,1427,1,140251.5874,11.6406,0.1516,145.1795,0.511,33.1967,1,Normal operation
1733878137,1447,1,140493.7694,12.0513,0.1517,145.1878,0.5024,30.3501,1,Normal operation
1733878138,1466,1,140744.4266,12.6134,0.1517,145.1973,0.5292,6.3724,0,Normal operation
1733878139,1486,1,140964.6943,11.6939,0.1516,145.2059,0.5274,8.6379,0,Normal operation
1733878140,1506,1,141191.2371,11.7639,0.1517,145.2154,0.4921,5.233,0,Normal operation
1733878141,1526,1,141406.0142,11.8778,0.152,145.2247,0.5114,18.6845,1,Normal operation
1733878142,1546,1,141645.9231,11.8265,0.1522,145.2336,0.5143,6.2371,0,Normal operation
1733878143,1566,1,141881.0305,11.4314,0.1522,145.2425,0.4953,10.1015,0,Normal operation
1733878144,1586,1,142088.4627,11.3249,0.1523,145.2515,0.5083,12.8987,0,Normal operation
1733878145,1606,1,142309.1616,11.2325,0.1522,145.2597,0.5184,8.9942,0,Normal operation
1733878146,1625,1,142528.8869,11.2287,0.152,145.2683,0.4805,9.5766,0,Normal operation
1733878147,1645,1,142729.8207,10.839,0.1516,145.2785,0.4859,6.0333,0,Normal operation
1733878148,1665,1,142925.5916,10.4456,0.1516,145.2887,0.5235,9.4714,0,Normal operation
1733878149,1685,1,143116.0756,10.407,0.1514,145.297,0.4874,8.7837,0,Normal operation
1733878150,1705,1,143306.8211,10.0671,0.1514,145.3055,0.4769,5.3045,0,Normal operation
1733878151,1725,1,143555.6958,10.3644,0.1515,145.3154,0.5066,5.8585,0,Normal operation
1733878152,1745,1,143702.4827,9.7886,0.1515,145.324,0.5128,8.5974,0,Normal operation
1733878153,1765,1,143871.7401,9.5566,0.1518,145.3332,0.5199,9.338,0,Normal operation
1733878154,1784,1,144120.644,10.0457,0.152,145.3425,0.518,11.7042,0,Normal operation
1733878155,1804,1,144280.4111,9.7359,0.1522,145.3512,0.4797,19.8072,1,Normal operation
1733878156,1824,1,144508.9183,9.5322,0.1522,145.3601,0.5023,4.5731,0,Normal operation
1733878157,1844,1,144709.7675,10.1591,0.1524,145.3691,0.5224,27.638,1,Normal operation
1733878158,1864,1,144922.3182,10.5996,0.1523,145.379,0.5267,27.0058,1,Normal operation
1733878159,1884,1,145177.4393,10.6868,0.1523,145.3891,0.5227,12.2492,0,Normal operation
1733878160,1904,1,145381.6294,11.2119,0.1522,145.3976,0.5223,7.0105,0,Normal operation
1733878161,1924,1,145567.7333,10.6352,0.1522,145.4062,0.5321,10.688,0,Normal operation
1733878162,1944,1,145852.2935,11.4253,0.1523,145.416,0.5446,18.8598,1,Normal operation
1733878163,1964,1,146083.0666,11.6075,0.1522,145.4246,0.532,12.1629,0,Normal operation
1733878164,1983,1,146261.5836,10.8414,0.1522,145.4343,0.5244,26.3876,1,Normal operation
1733878165,2003,1,146452.3139,10.7068,0.1521,145.4433,0.5117,7.0784,0,Normal operation
1733878166,2023,1,146637.6899,10.8076,0.1524,145.4533,0.5156,5.1591,0,Normal operation
1733878167,2043,1,146875.6564,10.4226,0.1521,145.4623,0.5214,9.3453,0,Normal operation
1733878168,2063,1,147105.0417,10.3422,0.1521,145.4728,0.5214,8.4466,0,Normal operation
1733878169,2083,1,147325.3616,10.9022,0.1522,145.4809,0.5254,21.8466,1,Normal operation
1733878170,2103,1,147574.6224,11.2943,0.1524,145.4892,0.4999,9.5937,0,Normal operation
1733878171,2123,1,147783.1891,11.455,0.1525,145.4983,0.4665,10.4076,0,Normal operation
1733878172,2142,1,147919.149,10.4349,0.153,145.5084,0.4283,6.1745,0,Normal operation
1733878173,2162,1,148128.5629,10.2352,0.1531,145.518,0.4551,7.6903,0,Normal operation
1733878174,2182,1,148345.0219,10.1966,0.1531,145.5275,0.5188,3.8785,0,Normal operation
1733878175,2202,1,148535.443,9.7044,0.1529,145.5358,0.5255,10.5565,0,Normal operation
1733878176,2222,1,148707.65,9.3492,0.1525,145.5442,0.5264,9.7624,0,Normal operation
1733878177,2242,1,148939.5028,10.2674,0.1519,145.5532,0.4943,8.6354,0,Normal operation
1733878178,2262,1,149166.4372,10.4568,0.1517,145.5632,0.5028,7.6573,0,Normal operation
1733878179,2282,1,149369.7545,10.2875,0.1515,145.5721,0.4965,9.1062,0,Normal operation
1733878180,2301,1,149567.0942,10.3165,0.1515,145.5814,0.4703,0.7803,0,Normal operation
1733878181,2321,1,149726.1344,10.1848,0.1517,145.5903,0.5099,16.2792,1,Normal operation
1733878182,2341,1,149918.2322,9.7873,0.1516,145.5995,0.5331,6.5111,0,Normal operation
1733878183,2361,1,150058.6878,8.9999,0.1516,145.608,0.5535,4.4532,0,Normal operation
1733878184,2381,1,150182.4005,8.2178,0.1517,145.617,0.5328,5.311,0,Normal operation
1733878185,2401,1,150414.4183,8.4813,0.1518,145.6266,0.4973,15.7626,1,Normal operation
1733878186,2421,1,150640.7312,9.3096,0.1518,145.637,0.5184,16.8829,1,Normal operation
1733878187,2441,1,150845.4678,9.3383,0.1518,145.6454,0.5173,0.0036,0,Normal operation
1733878188,2460,1,151091.0615,10.3237,0.1518,145.6542,0.4957,5.3505,0,Normal operation
1733878189,2480,1,151305.7379,11.2334,0.1517,145.6636,0.5152,6.2714,0,Normal operation
1733878190,2500,1,151551.8211,11.374,0.1515,145.6726,0.4954,6.2493,0,Normal operation
1733878191,2520,1,151784.611,11.4388,0.1515,145.6817,0.5004,31.1961,1,Normal operation
1733878192,2540,1,151982.3301,11.3703,0.1514,145.6906,0.5168,6.5095,0,Normal operation
1733878193,2560,1,152144.361,10.5875,0.1514,145.6992,0.4832,15.4652,1,Normal operation
1733878194,2580,1,152392.4297,10.9304,0.1515,145.7092,0.4976,21.251,1,Normal operation
1733878195,2600,1,152607.5978,10.6211,0.1515,145.7185,0.5375,7.4526,0,Normal operation
1733878196,2620,1,152826.4773,10.7321,0.1515,145.7271,0.5335,16.5495,1,Normal operation
1733878197,2639,1,153056.9208,10.7459,0.1516,145.7371,0.5244,7.8044,0,Normal operation
1733878198,2659,1,153271.4877,11.2713,0.1517,145.7465,0.4997,8.3212,0,Normal operation
1733878199,2679,1,153470.817,10.7839,0.1518,145.7552,0.4872,4.5927,0,Normal operation
1733878200,2699,1,153714.2636,11.1415,0.1519,145.7662,0.5167,11.3121,0,Normal operation
1733878201,2719,1,153926.6577,11.1687,0.152,145.7767,0.5512,16.8209,1,Normal operation
1733878202,2739,1,154157.6783,11.0859,0.1518,145.7859,0.5147,12.0631,0,Normal operation
1733878203,2759,1,154398.4323,11.3531,0.1517,145.7972,0.517,5.5781,0,Normal operation
1733878204,2779,1,154636.8819,11.707,0.1516,145.8056,0.5388,8.3346,0,Normal operation
1733878205,2799,1,154920.0936,12.0583,0.1516,145.815,0.5358,8.3758,0,Normal operation
1733878206,2818,1,155125.6348,11.9898,0.1519,145.825,0.5268,18.3147,1,Normal operation
1733878207,2838,1,155306.813,11.4913,0.152,145.8341,0.515,11.1125,0,Normal operation
1733878208,2858,1,155536.9031,11.4412,0.1522,145.8442,0.4972,5.7806,0,Normal operation
1733878209,2878,1,155707.5539,10.7907,0.1524,145.8545,0.5229,0.1805,0,Normal operation
1733878210,2898,1,155971.4911,10.5982,0.1525,145.8643,0.522,19.4513,1,Normal operation
1733878211,2918,1,156209.628,11.0237,0.1522,145.8732,0.5129,5.8507,0,Normal operation
1733878212,2938,1,156451.4505,11.5592,0.1521,145.8831,0.5267,6.9624,0,Normal operation
1733878213,2958,1,156707.0777,11.7017,0.152,145.8924,0.5188,23.6035,1,Normal operation
1733878214,2977,1,156936.5378,12.2898,0.1517,145.9014,0.53,18.3185,1,Normal operation
1733878215,2997,1,157115.1354,11.4364,0.1517,145.9098,0.5184,6.8626,0,Normal operation
1733878216,3017,1,157380.4669,11.7084,0.1517,145.9188,0.5206,23.0208,1,Normal operation
1733878217,3037,1,157600.6287,11.5618,0.1516,145.9287,0.5312,8.3912,0,Normal operation
1733878218,3057,1,157820.8596,11.3755,0.1518,145.938,0.5581,8.3417,0,Normal operation
1733878219,3077,1,158073.0129,11.5486,0.1518,145.9491,0.5539,5.2059,0,Normal operation
1733878220,3097,1,158265.0886,11.5697,0.1519,145.9567,0.5209,13.3194,0,Normal operation
1733878221,3117,1,158550.134,11.9282,0.1521,145.9656,0.4961,8.1404,0,Normal operation
1733878222,3136,1,158771.1479,11.7052,0.1523,145.9745,0.4861,13.6298,0,Normal operation
1733878223,3156,1,158939.8526,11.1899,0.1523,145.9847,0.5105,13.4113,0,Normal operation
1733878224,3176,1,159141.4451,10.6843,0.1524,145.9945,0.5445,6.0572,0,Normal operation
1733878225,3196,1,159371.8488,11.202,0.1523,146.0038,0.5296,15.8171,1,Normal operation
1733878226,3216,1,159598.2974,10.5633,0.1521,146.0116,0.4727,9.5793,0,Normal operation
1733878227,3236,1,159821.4745,10.6399,0.152,146.0175,0.3571,7.2607,0,Normal operation
1733878228,3256,1,159993.5802,10.6721,0.152,146.0278,0.3924,6.2594,0,Normal operation
1733878229,3276,1,160180.7935,10.4546,0.1522,146.0374,0.5186,0.0019,0,Normal operation
1733878230,3296,1,160370.5619,9.9871,0.1521,146.0466,0.5209,4.9971,0,Normal operation
1733878231,3316,1,160634.6397,10.3634,0.1522,146.0558,0.501,0.0037,0,Normal operation
1733878232,3335,1,160825.42,10.0395,0.1523,146.0648,0.5145,0.0049,0,Normal operation
1733878233,3355,1,161022.3179,10.2874,0.1524,146.074,0.5188,8.3438,0,Normal operation
1733878234,3375,1,161171.4712,9.9078,0.152,146.0855,0.5294,20.074,1,Normal operation
1733878235,3395,1,161397.1134,10.3163,0.1521,146.0936,0.5232,4.1087,0,Normal operation
1733878236,3415,1,161632.2253,9.9774,0.1523,146.1025,0.509,6.3586,0,Normal operation
1733878237,3435,1,161826.996,10.0174,0.1521,146.1113,0.4969,5.2995,0,Normal operation
1733878238,3455,1,162022.3685,10.0842,0.152,146.1207,0.4962,11.2022,0,Normal operation
1733878239,3474,1,162246.7942,10.7532,0.152,146.1299,0.5201,8.9451,0,Normal operation
1733878240,3494,1,162424.5134,10.274,0.152,146.1404,0.531,6.2369,0,Normal operation
1733878241,3514,1,162671.9957,10.3977,0.152,146.149,0.5128,0.0077,0,Normal operation
1733878242,3534,1,162897.4554,10.7046,0.1522,146.1591,0.5226,8.5196,0,Normal operation
1733878243,3554,1,163108.9966,10.9789,0.1522,146.1669,0.5096,9.7208,0,Normal operation
1733878244,3574,1,163251.6785,10.1387,0.1525,146.1756,0.5079,6.1444,0,Normal operation
1733878245,3594,1,163498.9052,10.8068,0.1527,146.1853,0.5279,12.3309,0,Normal operation
1733878246,3614,1,163741.6001,10.6968,0.1528,146.1954,0.5055,4.2033,0,Normal operation
1733878247,3634,1,163959.3733,10.7049,0.1526,146.2038,0.4747,14.4812,0,Normal operation
1733878248,3653,1,164114.5183,10.0552,0.1528,146.2131,0.4721,6.5356,0,Normal operation
1733878249,3673,1,164325.3155,10.7364,0.1526,146.2216,0.4682,5.0173,0,Normal operation
1733878250,3693,1,164579.6206,10.8072,0.1528,146.23,0.4814,17.5101,1,Normal operation
1733878251,3713,1,164746.9243,10.0957,0.1529,146.2379,0.4864,10.8415,0,Normal operation
1733878252,3733,1,164956.7736,10.1198,0.1527,146.2481,0.4823,6.4004,0,Normal operation
1733878253,3753,1,165217.5293,11.0964,0.1526,146.257,0.5389,5.8952,0,Normal operation
1733878254,3773,1,165429.5982,11.0942,0.1525,146.2658,0.5219,7.6853,0,Normal operation
1733878255,3793,1,165645.137,10.8311,0.1524,146.2747,0.497,25.0253,1,Normal operation
1733878256,3812,1,165909.4484,11.6252,0.1521,146.2845,0.5505,15.9986,1,Normal operation
1733878257,3832,1,166093.6061,11.3683,0.1522,146.2949,0.5595,22.9099,1,Normal operation
1733878258,3852,1,166288.1497,10.7062,0.1521,146.3038,0.4989,4.9269,0,Normal operation
1733878259,3872,1,166511.9001,10.9002,0.152,146.3131,0.4962,9.2105,0,Normal operation
1733878260,3892,1,166727.3592,11.0731,0.152,146.3225,0.5014,18.6856,1,Normal operation
1733878261,3912,1,166934.4473,10.4112,0.1519,146.3319,0.4901,0.0009,0,Normal operation
1733878262,3932,1,167175.845,11.0534,0.152,146.341,0.5331,9.485,0,Normal operation
1733878263,3952,1,167418.4196,11.3525,0.1522,146.3506,0.5337,6.0635,0,Normal operation
1733878264,3972,1,167656.8712,11.4497,0.1522,146.3589,0.5063,7.9592,0,Normal operation
1733878265,3991,1,167814.6297,10.8727,0.1521,146.3697,0.512,6.3533,0,Normal operation
1733878266,4011,1,168054.6535,11.2021,0.1521,146.3784,0.5106,6.4217,0,Normal operation
1733878267,4031,1,168304.8578,11.3851,0.152,146.3872,0.4878,22.5355,1,Normal operation
1733878268,4051,1,168522.6927,11.1047,0.1519,146.3965,0.5205,5.088,0,Normal operation
1733878269,4071,1,168773.9983,11.2514,0.1519,146.4062,0.5511,6.0969,0,Normal operation
1733878270,4091,1,168970.5975,11.6241,0.1518,146.4148,0.494,6.8335,0,Normal operation
1733878271,4111,1,169248.7242,12.0062,0.1519,146.4247,0.4974,32.7268,1,Normal operation
1733878272,4130,1,169489.7304,11.8487,0.1517,146.435,0.5369,32.3815,1,Normal operation
1733878273,4151,1,169665.8596,11.4317,0.1517,146.4444,0.5057,5.3282,0,Normal operation
1733878274,4170,1,169861.404,10.8741,0.1518,146.4523,0.5005,12.2842,0,Normal operation
1733878275,4190,1,170019.2674,10.4867,0.1519,146.4613,0.5039,5.9299,0,Normal operation
1733878276,4210,1,170250.2404,10.3442,0.1519,146.4706,0.481,13.1331,0,Normal operation
1733878277,4230,1,170522.6355,10.6536,0.1521,146.4796,0.5276,8.5283,0,Normal operation
1733878278,4250,1,170750.9811,10.9049,0.1522,146.4892,0.5099,8.5703,0,Normal operation
1733878279,4270,1,170927.4518,10.7838,0.1524,146.499,0.4859,11.5613,0,Normal operation
1733878280,4290,1,171120.7375,11.0749,0.1523,146.5089,0.5183,0.7937,0,Normal operation
1733878281,4310,1,171417.9191,11.6768,0.1522,146.517,0.5035,4.9646,0,Normal operation
1733878282,4329,1,171612.4478,10.8981,0.152,146.5264,0.4915,6.1463,0,Normal operation
1733878283,4349,1,171792.4983,10.4152,0.152,146.5358,0.5233,6.6318,0,Normal operation
1733878284,4369,1,172065.7977,11.3835,0.1519,146.5457,0.5077,5.6129,0,Normal operation
1733878285,4389,1,172229.3298,11.0951,0.1519,146.5539,0.4831,7.5275,0,Normal operation
1733878286,4409,1,172416.6305,10.037,0.1519,146.5634,0.5336,7.809,0,Normal operation
1733878287,4429,1,172632.0101,10.2575,0.152,146.5726,0.5401,5.0502,0,Normal operation
1733878288,4449,1,172861.6591,10.7586,0.1522,146.5818,0.52,11.0996,0,Normal operation
1733878289,4469,1,173044.3334,9.8426,0.1522,146.5907,0.5233,12.3664,0,Normal operation
1733878290,4488,1,173290.2566,10.6093,0.1521,146.5999,0.4917,7.5362,0,Normal operation
1733878291,4508,1,173492.164,10.7553,0.1521,146.6098,0.4384,4.1013,0,Normal operation
1733878292,4528,1,173665.8788,10.3387,0.1522,146.6188,0.4767,0.0008,0,Normal operation
1733878293,4548,1,173843.9494,9.9353,0.1522,146.6264,0.4747,11.0061,0,Normal operation
1733878294,4568,1,174070.2878,10.3844,0.1522,146.6353,0.489,21.3916,1,Normal operation
1733878295,4588,1,174335.6231,10.5302,0.1523,146.6489,0.4641,7.4918,0,Normal operation
1733878296,4608,1,174539.2161,10.5118,0.1522,146.6578,0.4274,8.7581,0,Normal operation
1733878297,4628,1,174772.6596,11.068,0.1523,146.6699,0.4371,29.0643,1,Normal operation
1733878298,4648,1,174984.5961,11.4065,0.1525,146.6834,0.4252,13.6054,0,Normal operation
1733878299,4667,1,175177.6844,11.074,0.1523,146.6931,0.5006,11.8453,0,Normal operation
1733878300,4687,1,175351.1801,10.1556,0.1522,146.7011,0.4549,6.0983,0,Normal operation
1733878301,4707,1,175586.3712,10.4716,0.1524,146.7163,0.4221,13.6194,0,Normal operation
1733878302,4727,1,175825.479,10.8196,0.1521,146.7283,0.5094,29.4438,1,Normal operation
1733878303,4747,1,176002.192,10.3123,0.1518,146.7408,0.4796,8.1725,0,Normal operation
1733878304,4767,1,176180.7415,10.1501,0.152,146.7495,0.5014,9.5722,0,Normal operation
1733878305,4787,1,176439.599,10.947,0.1528,146.9377,0.3828,10.3457,0,Normal operation
1733878306,4807,1,176690.6417,11.18,0.1526,147.094,0.22,9.4368,0,Normal operation
1733878307,4826,1,176902.1917,10.7671,0.1526,147.2448,0.1813,10.7953,0,Normal operation
1733878308,4846,1,177146.0922,11.439,0.1526,147.4079,0.157,10.9177,0,Normal operation
1733878309,4866,1,177420.6767,12.3994,0.1524,147.5403,0.1644,10.5452,0,Normal operation
1733878310,4886,1,177599.3991,11.7021,0.1519,147.6263,0.224,0.4223,0,Normal operation
1733878311,4906,1,177841.1992,11.6012,0.1516,147.6337,0.3217,9.7805,0,Normal operation
1733878312,4926,1,178076.0195,11.8471,0.1516,147.7054,0.2943,15.6022,1,Normal operation
1733878313,4946,1,178271.8153,11.3672,0.1517,147.8365,0.2056,6.6742,0,Normal operation
1733878314,4966,1,178467.0673,10.5703,0.1517,147.8438,0.2738,8.3446,0,Normal operation
1733878315,4985,1,178708.263,11.0886,0.1515,147.9205,0.2853,7.516,0,Normal operation
1733878316,5005,1,178905.4001,10.642,0.1516,148.0138,0.2152,7.3441,0,Normal operation
1733878317,5025,1,179108.9651,10.3295,0.1516,148.1048,0.2003,11.006,0,Normal operation
1733878318,5045,1,179311.9217,10.4011,0.1517,148.231,0.214,20.7609,1,Normal operation
1733878319,5065,1,179520.6736,10.6206,0.1522,148.2379,0.2848,9.3236,0,Normal operation
1733878320,5085,1,179713.7868,10.1322,0.1522,148.2936,0.2681,9.8053,0,Normal operation
1733878321,5105,1,179956.3232,10.5833,0.1524,148.3595,0.2207,6.494,0,Normal operation
1733878322,5125,1,180138.0487,10.401,0.1525,148.3751,0.2696,6.997,0,Normal operation
1733878323,5145,1,180339.5176,10.4837,0.1526,148.4198,0.2776,12.288,0,Normal operation
1733878324,5164,1,180560.2997,10.3963,0.1523,148.4278,0.2673,9.267,0,Normal operation
1733878325,5184,1,180821.301,11.0751,0.1526,148.5128,0.2063,68.884,1,Normal operation
1733878326,5204,1,181020.6099,10.6429,0.1525,148.5216,0.2701,4.5201,0,Normal operation
1733878327,5224,1,181220.4214,10.8946,0.1524,148.5508,0.322,8.7826,0,Normal operation
1733878328,5244,1,181431.6307,11.0445,0.1523,148.6465,0.2361,10.9386,0,Normal operation
1733878329,5264,1,181645.5305,10.945,0.1524,148.662,0.2403,11.4849,0,Normal operation
1733878330,5284,1,181868.1046,11.1571,0.1521,148.6699,0.3553,5.9147,0,Normal operation
1733878331,5304,1,182066.1688,10.5016,0.152,148.6809,0.3787,9.1113,0,Normal operation
1733878332,5324,1,182277.9941,10.5757,0.1517,148.689,0.3478,8.6124,0,Normal operation
1733878333,5343,1,182463.8441,10.3221,0.1519,148.6955,0.3545,8.1477,0,Normal operation
1733878334,5363,1,182686.5308,10.41,0.152,148.739,0.2531,11.2182,0,Normal operation
1733878335,5383,1,182923.408,10.553,0.152,148.9319,0.2309,7.601,0,Normal operation
1733878336,5403,1,183112.5305,10.5549,0.1519,148.9443,0.2869,9.225,0,Normal operation
1733878337,5423,1,183294.3479,10.2501,0.1524,148.9592,0.2619,9.5508,0,Normal operation
1733878338,5443,1,183503.6451,10.4802,0.1523,149.0142,0.2248,11.8717,0,Normal operation
1733878339,5463,1,183715.4124,10.401,0.1521,149.1153,0.2127,9.1546,0,Normal operation
1733878340,5483,1,183917.0577,10.0135,0.1524,149.1227,0.2968,20.4936,1,Normal operation
1733878341,5503,1,184150.615,10.3808,0.1528,149.1545,0.2658,10.6314,0,Normal operation
1733878342,5522,1,184365.7347,10.7139,0.1528,149.2533,0.1967,12.6633,0,Normal operation
1733878343,5542,1,184542.5858,10.3894,0.1526,149.4128,0.208,12.9389,0,Normal operation
1733878344,5562,1,184766.5851,10.5117,0.1525,149.5374,0.2079,11.6153,0,Normal operation
1733878345,5582,1,184945.9444,10.4946,0.1521,149.6602,0.2352,9.5336,0,Normal operation
1733878346,5602,1,185153.951,10.14,0.1523,149.6679,0.2736,9.5494,0,Normal operation
1733878347,5622,1,185390.2419,10.3721,0.152,149.7163,0.233,19.2866,1,Normal operation
1733878348,5642,1,185619.6801,10.901,0.152,149.7233,0.2789,20.169,1,Normal operation
1733878349,5662,1,185836.3185,10.8135,0.1519,149.7716,0.3377,10.485,0,Normal operation
1733878350,5681,1,186066.7848,11.2084,0.1519,149.966,0.2643,7.5904,0,Normal operation
1733878351,5701,1,186251.6125,10.9766,0.1519,150.1051,0.2243,9.0576,0,Normal operation
1733878352,5710,1,186463.6279,10.7339,0.1621,150.2401,0.1971,11.0568,0,Normal operation
1733878353,5727,1,186675.1873,10.7569,0.1662,150.4289,0.1541,12.9695,0,Normal operation
1733878354,5747,1,186860.4494,10.3466,0.1664,150.4985,0.2348,13.1149,0,Normal operation
1733878355,5767,1,187057.1624,9.9813,0.1666,150.5166,0.3251,10.1482,0,Normal operation
1733878356,5787,1,187267.0442,10.2463,0.1661,150.726,0.3057,11.1218,0,Normal operation
1733878357,5807,1,187497.5479,10.4499,0.1558,150.9394,0.2235,10.4945,0,Normal operation
1733878358,5826,1,187708.9685,10.3378,0.1519,151.1158,0.2082,10.3334,0,Normal operation
1733878359,5846,1,187917.2164,10.5677,0.1516,151.2806,0.1788,10.4314,0,Normal operation
1733878360,5866,1,188135.6649,10.785,0.1513,151.4319,0.157,10.624,0,Normal operation
1733878361,5886,1,188333.3261,10.7741,0.1512,151.5774,0.149,10.124,0,Normal operation
1733878362,5906,1,188576.2407,10.8924,0.1513,151.7074,0.1444,10.5404,0,Normal operation
1733878363,5916,0,188708.378,10.3754,0.66,152.6673,0.1941,0.0064,0,Normal operation
1733878364,5916,0,188895.2539,10.1099,1.4152,153.1339,0.2787,9.7383,0,Normal operation
1733878365,5916,0,189111.2467,10.0786,2.2053,153.2724,0.2382,6.3457,0,Normal operation
1733878366,5916,0,189350.306,10.3824,2.9576,153.5031,0.1767,10.8614,0,Normal operation
1733878367,5916,0,189570.0038,10.2788,3.6732,153.7208,0.2197,16.5901,1,Normal operation
1733878368,5916,0,189770.5218,10.6233,3.8589,154.1239,0.3004,14.2797,0,Normal operation
1733878369,5916,0,190007.1542,11.2168,3.6401,154.43,0.3445,14.5557,0,Normal operation
1733878370,5916,0,190211.1045,11.0641,3.3801,154.7606,0.3148,9.0517,0,Normal operation
1733878371,5916,0,190433.4043,10.9396,3.0853,155.1346,0.3296,9.7668,0,Normal operation
1733878372,5916,0,190650.9184,10.8091,2.7872,155.3669,0.3008,11.3281,0,Normal operation
1733878373,5916,0,190880.3877,11.0987,2.5224,155.5165,0.1887,12.5291,0,Normal operation
1733878374,5916,0,191094.0799,10.8693,2.3154,155.8153,0.2104,10.1864,0,Normal operation
1733878375,5916,0,191327.3569,11.2541,2.1299,155.9704,0.2174,10.4936,0,Normal operation
1733878376,5916,0,191552.3297,11.2878,2.0151,156.1539,0.1622,6.5358,0,Normal operation
1733878377,5916,0,191761.5686,11.2201,1.9352,156.4249,0.2138,7.1869,0,Normal operation
1733878378,5916,0,192005.3917,11.3756,1.8265,156.6588,0.2359,10.6509,0,Normal operation
1733878379,5916,0,192220.6923,11.3697,1.7256,156.8401,0.2059,10.9459,0,Normal operation
1733878380,5916,0,192472.1126,11.4476,1.6545,157.0308,0.1795,22.4344,1,Normal operation
1733878381,5916,0,192704.8837,11.5255,1.5975,157.226,0.1857,10.8632,0,Normal operation
1733878382,5916,0,192967.8493,12.0628,1.5592,157.4297,0.1866,21.5656,1,Normal operation
1733878383,5916,0,193173.9115,11.7923,1.5735,157.5995,0.1886,9.9588,0,Normal operation
1733878384,5916,0,193407.07,11.9735,1.5988,157.7633,0.1697,7.2871,0,Normal operation
1733878385,5916,0,193628.0956,11.7848,1.6224,157.9461,0.1753,10.9427,0,Normal operation
1733878386,5916,0,193841.1978,11.4721,1.6418,158.0956,0.1715,10.8841,0,Normal operation
1733878387,5916,0,194083.7118,11.3753,1.6703,158.3727,0.2034,11.2972,0,Normal operation
1733878388,5916,0,194369.5894,11.9568,1.7342,158.8305,0.342,24.1638,1,Normal operation
1733878389,5916,0,194575.9395,11.6887,1.8545,159.1569,0.3677,10.5435,0,Normal operation
1733878390,5916,0,194858.412,12.3032,2.02,159.43,0.2901,10.95,0,Normal operation
1733878391,5916,0,195116.3864,12.7519,2.2272,159.7281,0.2769,11.1887,0,Normal operation
1733878392,5916,0,195308.3483,12.3602,2.4826,160.0615,0.298,15.9906,1,Normal operation
1733878393,5916,0,195539.219,11.9393,2.7375,160.3795,0.2984,8.1385,0,Normal operation
1733878394,5916,0,195779.9598,12.146,3.0132,160.783,0.3471,14.149,0,Normal operation
1733878395,5916,0,196009.5098,11.621,3.3002,160.9646,0.2958,11.1187,0,Normal operation
1733878396,5916,0,196242.3768,11.3722,3.5708,161.2358,0.227,19.1235,1,Normal operation
1733878397,5916,0,196445.8045,11.3746,3.8033,161.5646,0.2764,3.4163,0,Normal operation
1733878398,5916,0,196659.8622,11.2064,4.0362,161.96,0.3416,8.6645,0,Normal operation
1733878399,5916,0,196959.1408,11.7918,4.1179,162.4004,0.4083,21.8763,1,Normal operation
1733878400,5916,0,197193.3157,11.9501,4.0724,162.7306,0.3839,33.4289,1,Normal operation
1733878401,5916,0,197391.3762,11.6822,3.9085,163.2454,0.4109,4.435,0,Normal operation
1733878402,5916,0,197658.5346,12.1636,3.6297,163.5576,0.4052,10.6729,0,Normal operation
1733878403,5916,0,197911.7065,12.6061,3.2453,163.9178,0.3325,9.4746,0,Normal operation
1733878404,5916,0,198161.2232,12.2402,2.9115,164.0695,0.2387,7.154,0,Normal operation
1733878405,5916,0,198400.0921,12.0678,2.6371,164.3009,0.1793,10.8046,0,Normal operation
1733878406,5916,0,198640.924,12.4955,2.4705,164.4568,0.1831,10.6921,0,Normal operation
